snapshot_date,ing_id,ing_name,percentage_stock_remaining,reorder_flag
2025-02-16,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2025-02-16,ing019,"Dill Cream Cheese",78.57,OK
2025-02-16,ing020,Capers,90.91,OK
2025-02-16,ing021,Arugula,64.71,OK
2025-02-16,ing022,"BBQ Brisket",81.82,OK
2025-02-16,ing023,"Cheddar Cheese",87.50,OK
2025-02-16,ing024,"BBQ Sauce",66.67,OK
2025-02-16,ing025,"Tandoori Chicken",91.67,OK
2025-02-16,ing026,"Mint Yogurt",71.43,OK
2025-02-16,ing027,"Green Chilli",100.00,OK
2025-02-16,ing028,"Grilled Pineapple",84.62,OK
2025-02-16,ing029,"Pulled Pork",30.00,"Order In-Transit"
2025-02-16,ing032,"Cauliflower Florets",77.27,OK
2025-02-16,ing033,"Buffalo Sauce",93.33,OK
2025-02-16,ing034,Ranch,78.57,OK
2025-02-16,ing035,"Garlic Knots",60.61,OK
2025-02-16,ing036,Kale,70.00,OK
2025-02-16,ing037,Spinach,73.68,OK
2025-02-16,ing038,Avocado,93.33,OK
2025-02-16,ing039,"Mixed Seeds",88.24,OK
2025-02-16,ing040,"Caramel Filling",75.00,OK
2025-02-16,ing041,"Chocolate Syrup",94.44,OK
2025-02-16,ing042,"Espresso Panna Base",92.31,OK
2025-02-16,ing043,"Vanilla Syrup",100.00,OK
2025-02-16,ing044,"Berry Mix",90.91,OK
2025-02-16,ing045,"Oat Crumble",66.67,OK
2025-02-16,ing046,"Mango Sticky Rice Mix",95.00,OK
2025-02-16,ing047,"Cold Brew Coffee",64.00,OK
2025-02-16,ing049,"Ginger Fizz 33cl",56.10,"Re-Order Required"
2025-02-16,ing050,"Ginger Fizz 1.5L",60.00,"Re-Order Required"
2025-02-16,ing051,"Lime Mint Sparkle 33cl",86.25,OK
2025-02-16,ing052,"Lime Mint Sparkle 1.5L",18.52,"Order In-Transit"
2025-02-16,ing054,"Berry Kombucha 1.5L",50.00,"Order In-Transit"
2025-02-17,ing001,"Flatbread Dough (8-pack)",36.84,"Re-Order Required"
2025-02-17,ing002,"Roasted Red Peppers",72.73,OK
2025-02-17,ing003,"Goat Cheese",66.67,OK
2025-02-17,ing004,"Black Olives",70.37,OK
2025-02-17,ing005,"Sun-Dried Tomatoes",94.44,OK
2025-02-17,ing006,"Spicy Chicken",83.33,OK
2025-02-17,ing007,Jalapenos,84.00,OK
2025-02-17,ing008,"Smoked Gouda",64.29,OK
2025-02-17,ing009,"Chipotle Sauce",75.00,OK
2025-02-17,ing010,"Wild Mushrooms",33.33,"Order In-Transit"
2025-02-17,ing011,"Truffle Oil",50.00,"Order In-Transit"
2025-02-17,ing012,Mozzarella,66.67,OK
2025-02-17,ing013,"Fresh Spinach",58.82,"Re-Order Required"
2025-02-17,ing014,"Italian Sausage",53.85,"Order In-Transit"
2025-02-17,ing015,"Roasted Garlic",73.68,OK
2025-02-17,ing016,"Red Onion",88.46,OK
2025-02-17,ing017,"Fresh Basil",70.00,OK
2025-02-17,ing018,"Smoked Salmon",-133.33,"Order In-Transit"
2025-02-17,ing019,"Dill Cream Cheese",71.43,OK
2025-02-17,ing020,Capers,90.91,OK
2025-02-17,ing021,Arugula,64.71,OK
2025-02-17,ing022,"BBQ Brisket",72.73,OK
2025-02-17,ing023,"Cheddar Cheese",81.25,OK
2025-02-17,ing024,"BBQ Sauce",66.67,OK
2025-02-17,ing025,"Tandoori Chicken",83.33,OK
2025-02-17,ing026,"Mint Yogurt",71.43,OK
2025-02-17,ing027,"Green Chilli",100.00,OK
2025-02-17,ing028,"Grilled Pineapple",84.62,OK
2025-02-17,ing029,"Pulled Pork",80.00,OK
2025-02-17,ing032,"Cauliflower Florets",72.73,OK
2025-02-17,ing033,"Buffalo Sauce",93.33,OK
2025-02-17,ing034,Ranch,78.57,OK
2025-02-17,ing036,Kale,70.00,OK
2025-02-17,ing037,Spinach,68.42,OK
2025-02-17,ing038,Avocado,93.33,OK
2025-02-17,ing039,"Mixed Seeds",88.24,OK
2025-02-17,ing040,"Caramel Filling",68.75,OK
2025-02-17,ing041,"Chocolate Syrup",94.44,OK
2025-02-17,ing044,"Berry Mix",86.36,OK
2025-02-17,ing045,"Oat Crumble",61.11,OK
2025-02-17,ing046,"Mango Sticky Rice Mix",85.00,OK
2025-02-17,ing047,"Cold Brew Coffee",60.00,"Re-Order Required"
2025-02-17,ing048,"Cold Brew Coffee 1.5L",70.83,OK
2025-02-17,ing049,"Ginger Fizz 33cl",52.44,"Order In-Transit"
2025-02-17,ing050,"Ginger Fizz 1.5L",49.09,"Order In-Transit"
2025-02-17,ing051,"Lime Mint Sparkle 33cl",73.75,OK
2025-02-17,ing052,"Lime Mint Sparkle 1.5L",70.37,OK
2025-02-17,ing053,"Berry Kombucha 33cl",69.23,OK
2025-02-18,ing001,"Flatbread Dough (8-pack)",23.68,"Order In-Transit"
2025-02-18,ing002,"Roasted Red Peppers",72.73,OK
2025-02-18,ing003,"Goat Cheese",66.67,OK
2025-02-18,ing004,"Black Olives",70.37,OK
2025-02-18,ing005,"Sun-Dried Tomatoes",94.44,OK
2025-02-18,ing006,"Spicy Chicken",75.00,OK
2025-02-18,ing007,Jalapenos,80.00,OK
2025-02-18,ing008,"Smoked Gouda",57.14,"Re-Order Required"
2025-02-18,ing009,"Chipotle Sauce",75.00,OK
2025-02-18,ing010,"Wild Mushrooms",27.78,"Order In-Transit"
2025-02-18,ing011,"Truffle Oil",75.00,OK
2025-02-18,ing012,Mozzarella,62.50,OK
2025-02-18,ing013,"Fresh Spinach",52.94,"Order In-Transit"
2025-02-18,ing014,"Italian Sausage",84.62,OK
2025-02-18,ing015,"Roasted Garlic",73.68,OK
2025-02-18,ing016,"Red Onion",80.77,OK
2025-02-18,ing017,"Fresh Basil",70.00,OK
2025-02-18,ing018,"Smoked Salmon",-44.44,"Re-Order Required"
2025-02-18,ing019,"Dill Cream Cheese",57.14,"Re-Order Required"
2025-02-18,ing020,Capers,81.82,OK
2025-02-18,ing021,Arugula,58.82,"Re-Order Required"
2025-02-18,ing022,"BBQ Brisket",63.64,OK
2025-02-18,ing023,"Cheddar Cheese",75.00,OK
2025-02-18,ing024,"BBQ Sauce",61.11,OK
2025-02-18,ing025,"Tandoori Chicken",75.00,OK
2025-02-18,ing026,"Mint Yogurt",64.29,OK
2025-02-18,ing027,"Green Chilli",88.89,OK
2025-02-18,ing028,"Grilled Pineapple",84.62,OK
2025-02-18,ing029,"Pulled Pork",80.00,OK
2025-02-18,ing030,"Truffle Fries",80.77,OK
2025-02-18,ing031,Parmesan,100.00,OK
2025-02-18,ing036,Kale,70.00,OK
2025-02-18,ing037,Spinach,63.16,OK
2025-02-18,ing038,Avocado,93.33,OK
2025-02-18,ing039,"Mixed Seeds",88.24,OK
2025-02-18,ing040,"Caramel Filling",68.75,OK
2025-02-18,ing041,"Chocolate Syrup",94.44,OK
2025-02-18,ing042,"Espresso Panna Base",92.31,OK
2025-02-18,ing043,"Vanilla Syrup",100.00,OK
2025-02-18,ing047,"Cold Brew Coffee",54.67,"Order In-Transit"
2025-02-18,ing048,"Cold Brew Coffee 1.5L",43.75,"Re-Order Required"
2025-02-18,ing049,"Ginger Fizz 33cl",51.22,"Order In-Transit"
2025-02-18,ing051,"Lime Mint Sparkle 33cl",67.50,OK
2025-02-18,ing052,"Lime Mint Sparkle 1.5L",55.56,"Re-Order Required"
2025-02-18,ing053,"Berry Kombucha 33cl",60.26,OK
2025-02-18,ing054,"Berry Kombucha 1.5L",78.85,OK
2025-02-19,ing001,"Flatbread Dough (8-pack)",2.63,"Order In-Transit"
2025-02-19,ing002,"Roasted Red Peppers",68.18,OK
2025-02-19,ing003,"Goat Cheese",53.33,"Re-Order Required"
2025-02-19,ing004,"Black Olives",66.67,OK
2025-02-19,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-19,ing006,"Spicy Chicken",66.67,OK
2025-02-19,ing007,Jalapenos,76.00,OK
2025-02-19,ing008,"Smoked Gouda",50.00,"Order In-Transit"
2025-02-19,ing009,"Chipotle Sauce",70.00,OK
2025-02-19,ing010,"Wild Mushrooms",22.22,"Order In-Transit"
2025-02-19,ing011,"Truffle Oil",62.50,OK
2025-02-19,ing012,Mozzarella,58.33,"Re-Order Required"
2025-02-19,ing013,"Fresh Spinach",94.12,OK
2025-02-19,ing014,"Italian Sausage",69.23,OK
2025-02-19,ing015,"Roasted Garlic",68.42,OK
2025-02-19,ing016,"Red Onion",73.08,OK
2025-02-19,ing017,"Fresh Basil",70.00,OK
2025-02-19,ing018,"Smoked Salmon",-66.67,"Order In-Transit"
2025-02-19,ing019,"Dill Cream Cheese",50.00,"Order In-Transit"
2025-02-19,ing020,Capers,81.82,OK
2025-02-19,ing021,Arugula,58.82,"Order In-Transit"
2025-02-19,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2025-02-19,ing023,"Cheddar Cheese",68.75,OK
2025-02-19,ing024,"BBQ Sauce",61.11,OK
2025-02-19,ing025,"Tandoori Chicken",66.67,OK
2025-02-19,ing026,"Mint Yogurt",64.29,OK
2025-02-19,ing027,"Green Chilli",88.89,OK
2025-02-19,ing028,"Grilled Pineapple",76.92,OK
2025-02-19,ing029,"Pulled Pork",70.00,OK
2025-02-19,ing030,"Truffle Fries",76.92,OK
2025-02-19,ing031,Parmesan,100.00,OK
2025-02-19,ing035,"Garlic Knots",96.97,OK
2025-02-19,ing036,Kale,70.00,OK
2025-02-19,ing037,Spinach,63.16,OK
2025-02-19,ing038,Avocado,93.33,OK
2025-02-19,ing039,"Mixed Seeds",88.24,OK
2025-02-19,ing040,"Caramel Filling",62.50,OK
2025-02-19,ing041,"Chocolate Syrup",94.44,OK
2025-02-19,ing044,"Berry Mix",86.36,OK
2025-02-19,ing045,"Oat Crumble",100.00,OK
2025-02-19,ing046,"Mango Sticky Rice Mix",85.00,OK
2025-02-19,ing047,"Cold Brew Coffee",44.00,"Order In-Transit"
2025-02-19,ing048,"Cold Brew Coffee 1.5L",27.08,"Order In-Transit"
2025-02-19,ing049,"Ginger Fizz 33cl",91.46,OK
2025-02-19,ing050,"Ginger Fizz 1.5L",81.82,OK
2025-02-19,ing051,"Lime Mint Sparkle 33cl",65.00,OK
2025-02-19,ing052,"Lime Mint Sparkle 1.5L",50.00,"Order In-Transit"
2025-02-19,ing053,"Berry Kombucha 33cl",57.69,"Order In-Transit"
2025-02-19,ing054,"Berry Kombucha 1.5L",71.15,OK
2025-02-20,ing001,"Flatbread Dough (8-pack)",44.74,"Re-Order Required"
2025-02-20,ing002,"Roasted Red Peppers",68.18,OK
2025-02-20,ing003,"Goat Cheese",46.67,"Order In-Transit"
2025-02-20,ing004,"Black Olives",66.67,OK
2025-02-20,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-20,ing006,"Spicy Chicken",58.33,"Re-Order Required"
2025-02-20,ing007,Jalapenos,72.00,OK
2025-02-20,ing008,"Smoked Gouda",42.86,"Order In-Transit"
2025-02-20,ing009,"Chipotle Sauce",70.00,OK
2025-02-20,ing010,"Wild Mushrooms",55.56,"Re-Order Required"
2025-02-20,ing011,"Truffle Oil",50.00,"Order In-Transit"
2025-02-20,ing012,Mozzarella,54.17,"Order In-Transit"
2025-02-20,ing013,"Fresh Spinach",94.12,OK
2025-02-20,ing014,"Italian Sausage",46.15,"Re-Order Required"
2025-02-20,ing015,"Roasted Garlic",63.16,OK
2025-02-20,ing016,"Red Onion",65.38,OK
2025-02-20,ing017,"Fresh Basil",60.00,"Re-Order Required"
2025-02-20,ing018,"Smoked Salmon",-88.89,"Order In-Transit"
2025-02-20,ing019,"Dill Cream Cheese",42.86,"Order In-Transit"
2025-02-20,ing020,Capers,81.82,OK
2025-02-20,ing021,Arugula,58.82,"Order In-Transit"
2025-02-20,ing022,"BBQ Brisket",90.91,OK
2025-02-20,ing023,"Cheddar Cheese",68.75,OK
2025-02-20,ing024,"BBQ Sauce",61.11,OK
2025-02-20,ing025,"Tandoori Chicken",58.33,"Re-Order Required"
2025-02-20,ing026,"Mint Yogurt",57.14,"Re-Order Required"
2025-02-20,ing027,"Green Chilli",77.78,OK
2025-02-20,ing028,"Grilled Pineapple",69.23,OK
2025-02-20,ing029,"Pulled Pork",60.00,"Re-Order Required"
2025-02-20,ing030,"Truffle Fries",73.08,OK
2025-02-20,ing031,Parmesan,100.00,OK
2025-02-20,ing032,"Cauliflower Florets",68.18,OK
2025-02-20,ing033,"Buffalo Sauce",93.33,OK
2025-02-20,ing034,Ranch,78.57,OK
2025-02-20,ing035,"Garlic Knots",93.94,OK
2025-02-20,ing036,Kale,70.00,OK
2025-02-20,ing037,Spinach,63.16,OK
2025-02-20,ing038,Avocado,93.33,OK
2025-02-20,ing039,"Mixed Seeds",88.24,OK
2025-02-20,ing040,"Caramel Filling",62.50,OK
2025-02-20,ing041,"Chocolate Syrup",94.44,OK
2025-02-20,ing042,"Espresso Panna Base",84.62,OK
2025-02-20,ing043,"Vanilla Syrup",100.00,OK
2025-02-20,ing044,"Berry Mix",86.36,OK
2025-02-20,ing045,"Oat Crumble",100.00,OK
2025-02-20,ing046,"Mango Sticky Rice Mix",80.00,OK
2025-02-20,ing047,"Cold Brew Coffee",37.33,"Order In-Transit"
2025-02-20,ing049,"Ginger Fizz 33cl",89.02,OK
2025-02-20,ing050,"Ginger Fizz 1.5L",74.55,OK
2025-02-20,ing051,"Lime Mint Sparkle 33cl",53.75,"Re-Order Required"
2025-02-20,ing052,"Lime Mint Sparkle 1.5L",44.44,"Order In-Transit"
2025-02-20,ing053,"Berry Kombucha 33cl",55.13,"Order In-Transit"
2025-02-20,ing054,"Berry Kombucha 1.5L",69.23,OK
2025-02-21,ing001,"Flatbread Dough (8-pack)",31.58,"Order In-Transit"
2025-02-21,ing002,"Roasted Red Peppers",68.18,OK
2025-02-21,ing003,"Goat Cheese",86.67,OK
2025-02-21,ing004,"Black Olives",66.67,OK
2025-02-21,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-21,ing006,"Spicy Chicken",58.33,"Order In-Transit"
2025-02-21,ing007,Jalapenos,68.00,OK
2025-02-21,ing008,"Smoked Gouda",85.71,OK
2025-02-21,ing009,"Chipotle Sauce",70.00,OK
2025-02-21,ing010,"Wild Mushrooms",50.00,"Order In-Transit"
2025-02-21,ing011,"Truffle Oil",75.00,OK
2025-02-21,ing012,Mozzarella,50.00,"Order In-Transit"
2025-02-21,ing013,"Fresh Spinach",94.12,OK
2025-02-21,ing014,"Italian Sausage",38.46,"Order In-Transit"
2025-02-21,ing015,"Roasted Garlic",57.89,"Re-Order Required"
2025-02-21,ing016,"Red Onion",57.69,"Re-Order Required"
2025-02-21,ing017,"Fresh Basil",60.00,"Order In-Transit"
2025-02-21,ing018,"Smoked Salmon",-111.11,"Order In-Transit"
2025-02-21,ing019,"Dill Cream Cheese",78.57,OK
2025-02-21,ing020,Capers,81.82,OK
2025-02-21,ing021,Arugula,58.82,"Order In-Transit"
2025-02-21,ing022,"BBQ Brisket",72.73,OK
2025-02-21,ing023,"Cheddar Cheese",56.25,"Re-Order Required"
2025-02-21,ing024,"BBQ Sauce",94.44,OK
2025-02-21,ing025,"Tandoori Chicken",50.00,"Order In-Transit"
2025-02-21,ing026,"Mint Yogurt",50.00,"Order In-Transit"
2025-02-21,ing027,"Green Chilli",77.78,OK
2025-02-21,ing028,"Grilled Pineapple",61.54,OK
2025-02-21,ing029,"Pulled Pork",40.00,"Order In-Transit"
2025-02-21,ing030,"Truffle Fries",73.08,OK
2025-02-21,ing031,Parmesan,100.00,OK
2025-02-21,ing032,"Cauliflower Florets",63.64,OK
2025-02-21,ing033,"Buffalo Sauce",93.33,OK
2025-02-21,ing034,Ranch,78.57,OK
2025-02-21,ing035,"Garlic Knots",90.91,OK
2025-02-21,ing036,Kale,70.00,OK
2025-02-21,ing037,Spinach,57.89,"Re-Order Required"
2025-02-21,ing038,Avocado,93.33,OK
2025-02-21,ing039,"Mixed Seeds",88.24,OK
2025-02-21,ing040,"Caramel Filling",56.25,"Order In-Transit"
2025-02-21,ing041,"Chocolate Syrup",94.44,OK
2025-02-21,ing042,"Espresso Panna Base",84.62,OK
2025-02-21,ing043,"Vanilla Syrup",100.00,OK
2025-02-21,ing044,"Berry Mix",86.36,OK
2025-02-21,ing045,"Oat Crumble",100.00,OK
2025-02-21,ing046,"Mango Sticky Rice Mix",80.00,OK
2025-02-21,ing048,"Cold Brew Coffee 1.5L",81.25,OK
2025-02-21,ing049,"Ginger Fizz 33cl",82.93,OK
2025-02-21,ing050,"Ginger Fizz 1.5L",58.18,"Re-Order Required"
2025-02-21,ing051,"Lime Mint Sparkle 33cl",47.50,"Order In-Transit"
2025-02-21,ing052,"Lime Mint Sparkle 1.5L",81.48,OK
2025-02-21,ing053,"Berry Kombucha 33cl",93.59,OK
2025-02-22,ing001,"Flatbread Dough (8-pack)",68.42,OK
2025-02-22,ing002,"Roasted Red Peppers",68.18,OK
2025-02-22,ing003,"Goat Cheese",80.00,OK
2025-02-22,ing004,"Black Olives",66.67,OK
2025-02-22,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-22,ing006,"Spicy Chicken",91.67,OK
2025-02-22,ing007,Jalapenos,60.00,"Re-Order Required"
2025-02-22,ing008,"Smoked Gouda",78.57,OK
2025-02-22,ing009,"Chipotle Sauce",65.00,OK
2025-02-22,ing010,"Wild Mushrooms",44.44,"Order In-Transit"
2025-02-22,ing011,"Truffle Oil",62.50,OK
2025-02-22,ing012,Mozzarella,87.50,OK
2025-02-22,ing013,"Fresh Spinach",94.12,OK
2025-02-22,ing014,"Italian Sausage",84.62,OK
2025-02-22,ing015,"Roasted Garlic",52.63,"Order In-Transit"
2025-02-22,ing016,"Red Onion",50.00,"Order In-Transit"
2025-02-22,ing017,"Fresh Basil",60.00,"Order In-Transit"
2025-02-22,ing018,"Smoked Salmon",11.11,"Re-Order Required"
2025-02-22,ing019,"Dill Cream Cheese",71.43,OK
2025-02-22,ing020,Capers,81.82,OK
2025-02-22,ing021,Arugula,58.82,"Order In-Transit"
2025-02-22,ing022,"BBQ Brisket",54.55,"Re-Order Required"
2025-02-22,ing023,"Cheddar Cheese",50.00,"Order In-Transit"
2025-02-22,ing024,"BBQ Sauce",88.89,OK
2025-02-22,ing025,"Tandoori Chicken",83.33,OK
2025-02-22,ing026,"Mint Yogurt",50.00,"Order In-Transit"
2025-02-22,ing027,"Green Chilli",77.78,OK
2025-02-22,ing028,"Grilled Pineapple",53.85,"Order In-Transit"
2025-02-22,ing029,"Pulled Pork",30.00,"Order In-Transit"
2025-02-22,ing030,"Truffle Fries",69.23,OK
2025-02-22,ing031,Parmesan,100.00,OK
2025-02-22,ing032,"Cauliflower Florets",63.64,OK
2025-02-22,ing033,"Buffalo Sauce",93.33,OK
2025-02-22,ing034,Ranch,78.57,OK
2025-02-22,ing035,"Garlic Knots",84.85,OK
2025-02-22,ing036,Kale,70.00,OK
2025-02-22,ing037,Spinach,52.63,"Order In-Transit"
2025-02-22,ing038,Avocado,93.33,OK
2025-02-22,ing039,"Mixed Seeds",88.24,OK
2025-02-22,ing040,"Caramel Filling",93.75,OK
2025-02-22,ing041,"Chocolate Syrup",94.44,OK
2025-02-22,ing042,"Espresso Panna Base",84.62,OK
2025-02-22,ing043,"Vanilla Syrup",100.00,OK
2025-02-22,ing044,"Berry Mix",86.36,OK
2025-02-22,ing045,"Oat Crumble",100.00,OK
2025-02-22,ing046,"Mango Sticky Rice Mix",75.00,OK
2025-02-22,ing047,"Cold Brew Coffee",73.33,OK
2025-02-22,ing048,"Cold Brew Coffee 1.5L",68.75,OK
2025-02-22,ing049,"Ginger Fizz 33cl",81.71,OK
2025-02-22,ing051,"Lime Mint Sparkle 33cl",88.75,OK
2025-02-22,ing052,"Lime Mint Sparkle 1.5L",74.07,OK
2025-02-22,ing053,"Berry Kombucha 33cl",88.46,OK
2025-02-22,ing054,"Berry Kombucha 1.5L",55.77,"Re-Order Required"
2025-02-23,ing001,"Flatbread Dough (8-pack)",52.63,"Re-Order Required"
2025-02-23,ing002,"Roasted Red Peppers",68.18,OK
2025-02-23,ing003,"Goat Cheese",73.33,OK
2025-02-23,ing004,"Black Olives",66.67,OK
2025-02-23,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-23,ing006,"Spicy Chicken",83.33,OK
2025-02-23,ing007,Jalapenos,52.00,"Order In-Transit"
2025-02-23,ing008,"Smoked Gouda",71.43,OK
2025-02-23,ing009,"Chipotle Sauce",60.00,"Re-Order Required"
2025-02-23,ing010,"Wild Mushrooms",33.33,"Order In-Transit"
2025-02-23,ing011,"Truffle Oil",37.50,"Order In-Transit"
2025-02-23,ing012,Mozzarella,83.33,OK
2025-02-23,ing013,"Fresh Spinach",88.24,OK
2025-02-23,ing014,"Italian Sausage",84.62,OK
2025-02-23,ing015,"Roasted Garlic",52.63,"Order In-Transit"
2025-02-23,ing016,"Red Onion",46.15,"Order In-Transit"
2025-02-23,ing017,"Fresh Basil",100.00,OK
2025-02-23,ing018,"Smoked Salmon",11.11,"Order In-Transit"
2025-02-23,ing019,"Dill Cream Cheese",71.43,OK
2025-02-23,ing020,Capers,81.82,OK
2025-02-23,ing021,Arugula,100.00,OK
2025-02-23,ing022,"BBQ Brisket",54.55,"Order In-Transit"
2025-02-23,ing023,"Cheddar Cheese",50.00,"Order In-Transit"
2025-02-23,ing024,"BBQ Sauce",88.89,OK
2025-02-23,ing025,"Tandoori Chicken",75.00,OK
2025-02-23,ing026,"Mint Yogurt",92.86,OK
2025-02-23,ing027,"Green Chilli",77.78,OK
2025-02-23,ing028,"Grilled Pineapple",46.15,"Order In-Transit"
2025-02-23,ing029,"Pulled Pork",50.00,"Re-Order Required"
2025-02-23,ing030,"Truffle Fries",65.38,OK
2025-02-23,ing031,Parmesan,100.00,OK
2025-02-23,ing032,"Cauliflower Florets",59.09,"Re-Order Required"
2025-02-23,ing033,"Buffalo Sauce",93.33,OK
2025-02-23,ing034,Ranch,78.57,OK
2025-02-23,ing035,"Garlic Knots",81.82,OK
2025-02-23,ing040,"Caramel Filling",87.50,OK
2025-02-23,ing041,"Chocolate Syrup",94.44,OK
2025-02-23,ing042,"Espresso Panna Base",84.62,OK
2025-02-23,ing043,"Vanilla Syrup",100.00,OK
2025-02-23,ing044,"Berry Mix",86.36,OK
2025-02-23,ing045,"Oat Crumble",100.00,OK
2025-02-23,ing046,"Mango Sticky Rice Mix",70.00,OK
2025-02-23,ing047,"Cold Brew Coffee",69.33,OK
2025-02-23,ing048,"Cold Brew Coffee 1.5L",58.33,"Re-Order Required"
2025-02-23,ing049,"Ginger Fizz 33cl",78.05,OK
2025-02-23,ing050,"Ginger Fizz 1.5L",50.91,"Order In-Transit"
2025-02-23,ing052,"Lime Mint Sparkle 1.5L",59.26,"Re-Order Required"
2025-02-23,ing053,"Berry Kombucha 33cl",83.33,OK
2025-02-23,ing054,"Berry Kombucha 1.5L",46.15,"Order In-Transit"
2025-02-24,ing001,"Flatbread Dough (8-pack)",39.47,"Order In-Transit"
2025-02-24,ing002,"Roasted Red Peppers",68.18,OK
2025-02-24,ing003,"Goat Cheese",73.33,OK
2025-02-24,ing004,"Black Olives",66.67,OK
2025-02-24,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-24,ing006,"Spicy Chicken",75.00,OK
2025-02-24,ing007,Jalapenos,48.00,"Order In-Transit"
2025-02-24,ing008,"Smoked Gouda",64.29,OK
2025-02-24,ing009,"Chipotle Sauce",60.00,"Order In-Transit"
2025-02-24,ing010,"Wild Mushrooms",22.22,"Order In-Transit"
2025-02-24,ing011,"Truffle Oil",50.00,"Re-Order Required"
2025-02-24,ing012,Mozzarella,79.17,OK
2025-02-24,ing013,"Fresh Spinach",82.35,OK
2025-02-24,ing014,"Italian Sausage",84.62,OK
2025-02-24,ing015,"Roasted Garlic",94.74,OK
2025-02-24,ing016,"Red Onion",42.31,"Order In-Transit"
2025-02-24,ing017,"Fresh Basil",100.00,OK
2025-02-24,ing018,"Smoked Salmon",-11.11,"Order In-Transit"
2025-02-24,ing019,"Dill Cream Cheese",64.29,OK
2025-02-24,ing020,Capers,81.82,OK
2025-02-24,ing021,Arugula,100.00,OK
2025-02-24,ing022,"BBQ Brisket",90.91,OK
2025-02-24,ing023,"Cheddar Cheese",87.50,OK
2025-02-24,ing024,"BBQ Sauce",88.89,OK
2025-02-24,ing025,"Tandoori Chicken",66.67,OK
2025-02-24,ing026,"Mint Yogurt",92.86,OK
2025-02-24,ing027,"Green Chilli",77.78,OK
2025-02-24,ing028,"Grilled Pineapple",76.92,OK
2025-02-24,ing029,"Pulled Pork",40.00,"Order In-Transit"
2025-02-24,ing030,"Truffle Fries",57.69,"Re-Order Required"
2025-02-24,ing031,Parmesan,100.00,OK
2025-02-24,ing032,"Cauliflower Florets",54.55,"Order In-Transit"
2025-02-24,ing033,"Buffalo Sauce",93.33,OK
2025-02-24,ing034,Ranch,78.57,OK
2025-02-24,ing035,"Garlic Knots",81.82,OK
2025-02-24,ing036,Kale,70.00,OK
2025-02-24,ing037,Spinach,94.74,OK
2025-02-24,ing038,Avocado,93.33,OK
2025-02-24,ing039,"Mixed Seeds",88.24,OK
2025-02-24,ing040,"Caramel Filling",81.25,OK
2025-02-24,ing041,"Chocolate Syrup",94.44,OK
2025-02-24,ing044,"Berry Mix",86.36,OK
2025-02-24,ing045,"Oat Crumble",100.00,OK
2025-02-24,ing046,"Mango Sticky Rice Mix",70.00,OK
2025-02-24,ing048,"Cold Brew Coffee 1.5L",39.58,"Order In-Transit"
2025-02-24,ing051,"Lime Mint Sparkle 33cl",78.75,OK
2025-02-24,ing052,"Lime Mint Sparkle 1.5L",44.44,"Order In-Transit"
2025-02-24,ing053,"Berry Kombucha 33cl",74.36,OK
2025-02-24,ing054,"Berry Kombucha 1.5L",44.23,"Order In-Transit"
2025-02-25,ing001,"Flatbread Dough (8-pack)",21.05,"Order In-Transit"
2025-02-25,ing002,"Roasted Red Peppers",68.18,OK
2025-02-25,ing003,"Goat Cheese",66.67,OK
2025-02-25,ing004,"Black Olives",66.67,OK
2025-02-25,ing005,"Sun-Dried Tomatoes",88.89,OK
2025-02-25,ing006,"Spicy Chicken",66.67,OK
2025-02-25,ing007,Jalapenos,80.00,OK
2025-02-25,ing008,"Smoked Gouda",57.14,"Re-Order Required"
2025-02-25,ing009,"Chipotle Sauce",55.00,"Order In-Transit"
2025-02-25,ing010,"Wild Mushrooms",11.11,"Order In-Transit"
2025-02-25,ing011,"Truffle Oil",25.00,"Order In-Transit"
2025-02-25,ing012,Mozzarella,75.00,OK
2025-02-25,ing013,"Fresh Spinach",76.47,OK
2025-02-25,ing014,"Italian Sausage",69.23,OK
2025-02-25,ing015,"Roasted Garlic",89.47,OK
2025-02-25,ing016,"Red Onion",76.92,OK
2025-02-25,ing017,"Fresh Basil",100.00,OK
2025-02-25,ing018,"Smoked Salmon",-22.22,"Order In-Transit"
2025-02-25,ing019,"Dill Cream Cheese",64.29,OK
2025-02-25,ing020,Capers,81.82,OK
2025-02-25,ing021,Arugula,100.00,OK
2025-02-25,ing022,"BBQ Brisket",72.73,OK
2025-02-25,ing023,"Cheddar Cheese",81.25,OK
2025-02-25,ing024,"BBQ Sauce",83.33,OK
2025-02-25,ing025,"Tandoori Chicken",58.33,"Re-Order Required"
2025-02-25,ing026,"Mint Yogurt",92.86,OK
2025-02-25,ing027,"Green Chilli",77.78,OK
2025-02-25,ing028,"Grilled Pineapple",61.54,OK
2025-02-25,ing029,"Pulled Pork",20.00,"Order In-Transit"
2025-02-25,ing030,"Truffle Fries",50.00,"Order In-Transit"
2025-02-25,ing031,Parmesan,100.00,OK
2025-02-25,ing035,"Garlic Knots",75.76,OK
